Standardized_SMILES,True Values,Predictions
NC(=O)C1CCC(c2cccc(OCc3ccccc3)c2)N1,4.6,4.504503022588103
CNCc1ccc(Cl)cc1Oc1cccc(Cl)c1,5.68,4.954462774485144
CNCc1ccccc1Oc1ccc(Cl)c(Cl)c1,5.41,5.3895383393675935
CNCc1ccc(Cl)cc1Oc1ccc(Cl)cc1,6.19,5.020328135753652
CNCc1cc(Cl)ccc1Oc1ccc(Cl)cc1,5.32,4.5867979685964935
CC(c1ccccc1)N1C2CCC1CC(Oc1cccc(C(N)=O)c1)C2,8.22,8.043341790511404
CNCc1ccc(Cl)cc1Oc1ccc(C)c(C)c1,5.76,5.114381823841129
CNCc1cc(Cl)ccc1Oc1ccc(C)c(C)c1,5.28,4.680851656683973
FC(F)(F)Oc1ccccc1CC(c1ccccc1)N1CCNCC1,4.96,5.082482382922952
Cc1ccc(CN2C3CCC2CC(Oc2cccc(C(N)=O)c2)C3)s1,8.085,7.779687559618007
CNCc1ccc(Cl)cc1Oc1ccc(Cl)c(F)c1,5.91,5.223288218446528
CNCc1cc(F)ccc1Oc1ccc(Cl)c(Cl)c1,5.25,5.182276770547088
CNCc1ccc(F)cc1Oc1ccc(Cl)c(Cl)c1,5.52,6.2014569194668745
CNCc1ccc(Cl)cc1Oc1ccc(F)c(Cl)c1,5.68,5.265661673181646
CNC(=O)C1CCC(c2ccc(OCc3ccccc3F)cc2)N1,4.6,4.805566571265794
NC(=O)c1cccc(OC2CC3CCC(C2)N3CC2CCCCC2)c1,7.199999999999999,7.634485599120054
NC(=O)C1CCCC(c2ccc(OCc3cccc(F)c3)cc2)N1,5.0,5.316464399966871
CNC(C)c1cc(F)ccc1Oc1ccc(Cl)cc1,5.28,4.956481611367774
CCC(CC)CN=c1c(C(N)=O)c[nH]c2ccc(C#N)cc12,5.64,5.412941299417487
CCOc1ccccc1CC(c1ccccc1)N1CCNCC1,5.16,4.838764555958867
NC(=O)C1CCC(c2ccc(OCc3ccccc3F)cn2)N1,4.8,4.608151060430446
N#Cc1ccc(COc2ccc(C3CCC(C(N)=O)N3)cc2)cc1,5.1,5.6750179267729
N#Cc1ccccc1COc1ccc(C2CCC(C(N)=O)N2)cc1,4.8,5.304949123069311
N#Cc1cccc(COc2ccc(C3CCC(C(N)=O)N3)cc2)c1,4.9,5.026869065067308
NC(=O)C1CCC(c2ccc(OCc3ccccc3F)cc2F)N1,4.9,4.493429874538031
CNCc1cc(C(N)=O)ccc1Oc1ccc(Cl)c(Cl)c1,5.26,6.719065183888573
Brc1cncc(COCC2(c3ccccc3)CCNCC2)c1,4.82,4.840759726000006
NC(=O)c1cccc(SC2CC3CCC(C2)N3Cc2ccccc2)c1,5.96,6.487153895315026
c1ccc(C(Cc2ccccc2OC2CC2)N2CCNCC2)cc1,5.19,4.586402895912353
CNCc1ccc(OC)cc1Oc1ccc(Cl)c(Cl)c1,6.16,5.717998816536458
NC(=O)c1cccc(NC2CC3CCC(C2)N3Cc2ccccc2)c1,5.96,6.586895292631316
NC(=O)c1cccc(OC2CC3CCC(C2)N3C2(c3ccccc3)CC2)c1,8.32,6.961961471472072
Cc1ccc(C(C)N2C3CCC2CC(Oc2cccc(C(N)=O)c2)C3)cn1,8.52,8.252586609232068
CC(C)Oc1ccccc1CC(c1ccccc1)N1CCNCC1,5.2,4.615013894045092
FC(F)Oc1ccccc1CC(c1ccccc1)N1CCNCC1,4.9,4.5684209202147645
N#Cc1cc(C2CCC(C(N)=O)N2)ccc1OCc1ccccc1F,4.8,5.843117802329902
O=C(Nc1ccc(Cl)cc1)N1CCN(CC2CCCN(C3CC3)C2)CC1,4.85,5.065810563337638
O=C(Nc1cccc(Cl)c1)N1CCN(CC2CCCN(C3CC3)C2)CC1,4.55,5.641085595399596
CNCc1ccc(Cl)cc1Oc1ccc(C)c(Cl)c1,5.97,5.477523633000211
CNCc1ccc(Cl)cc1Oc1ccc(Cl)c(C)c1,5.75,5.261132023263202
NC(=O)C1CSCC(c2ccc(OCc3cccc(F)c3)cc2)N1,4.6,4.880948106850037
CCc1cc(Oc2ccc(F)cc2CNC)ccc1Cl,5.34,5.15091457455786
CC(C)(C)CCN1CCC(CNC(=O)c2cccc(Cl)c2)CC1,5.32,6.057029657280803
CNC(=O)c1ccc(-c2ccc3c(c2)CCN(CCN2CCCC2)C3=O)cc1,4.54,5.014058641858146
CNC(C)c1ccc(Cl)cc1Oc1ccc(C)cc1,5.43,6.058894225855318
Cc1cc2c(s1)=Nc1ccccc1NC=2N1CCN(C)CC1,6.64,4.6601156460605475
CC(C)(c1ccccc1)N1C2CCC1CC(Oc1cccc(C(N)=O)c1)C2,8.33,6.920498668131802
CNCc1ccc(C(F)(F)F)cc1Oc1ccc(Cl)cc1,5.29,5.367777090576958
Cc1ccc(N2CCN(CCN3Cc4ccccc4C3)C2=O)cn1,4.5,5.228251004893031
NC(=O)c1cccc(OC2CC3CCC(C2)N3CCc2ccccc2)c1,9.42,9.3068229555015
NC(=O)c1cccc(OC2CC3CCC(C2)N3C2CCCc3ccccc32)c1,9.02,6.313594481557623
CN1CCCC(CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,5.8,5.5634169204993595
CNCc1cc(F)c(OC)cc1Oc1ccc(Cl)c(Cl)c1,5.67,5.145272657365116
N#Cc1cccc(N2CCN(CCN3Cc4ccccc4C3)C2=O)c1,5.5,5.306874934950001
Cc1ccccc1C(C)N1C2CCC1CC(Oc1cccc(C(N)=O)c1)C2,8.31,7.7691318772811515
NC(=O)c1cccc(OC2CC3CCC(C2)N3Cc2ccc3c(c2)OCO3)c1,9.21,8.940844185464663
Fc1ccc(C(Cc2ccccc2OC(F)F)N2CCNCC2)cc1,5.04,4.709679855555467
Fc1cccc(C(Cc2ccccc2OC(F)F)N2CCNCC2)c1,5.08,4.620872247344502
Fc1cccc(OC(F)F)c1CC(c1ccccc1)N1CCNCC1,4.98,4.172064916847447
Fc1ccccc1C(Cc1ccccc1OC(F)F)N1CCNCC1,5.19,5.044560475239742
Cc1ccc(N2CCN(CCN3Cc4ccccc4C3)C2=O)s1,4.5,5.145344689095476
O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(CC2CCCNC2)CC1,5.8,4.8887542849943655
COCC1CCCN1N1CCN(c2cccc(Cl)c2)C1=O,5.3,4.3530626871251545
Cc1ccc(C(C)N2C3CCC2CC(Oc2cccc(C(N)=O)c2)C3)s1,8.675,7.476502961197154
O=C1N(CCN2CC3CCC2C3)CCN1c1cccc(Cl)c1,4.9,6.224479634620267
CNC(C)c1ccc(Cl)cc1Oc1ccc(C)c(C)c1,5.61,5.471591624698643
Cc1ccc(NC(=O)N2CCN(CC3CCCN(C4CC4)C3)CC2)cc1Cl,5.15,5.190538081475581
N#Cc1cc(N2CCN(CCN3Cc4ccccc4C3)C2=O)ccc1F,5.0,5.4635922096473974
CNC(=O)c1ccc(-c2ccc3c(c2)CCN(CCN2CCCC2C)C3=O)cc1,4.77,5.418104451481024
CNCCCN1c2ccccc2CCc2ccccc21,5.86,2.9082150896137318
CNC(C)c1ccccc1Oc1ccc(Cl)c(Cl)c1,5.42,5.616911792144008
c1ccc(C(Cc2cccc3c2OCC3)N2CCNCC2)cc1,4.67,3.5477326805811877
Oc1cccc(OC2CC3CCC(C2)N3Cc2ccccc2)c1,5.8,6.460903209476962
CC(C)CN(C(=O)c1cccc(Cl)c1Cl)C1CCNC1,4.7,3.0207883339316366
NC(=O)c1cccc(OC2CC3CCC(C2)N3C2CCCCC2)c1,7.82,6.94737000194719
COc1ccccc1CC(c1ccccc1)N1CCNCC1,4.41,4.537434631021823
COc1c(F)cccc1CC(c1ccccc1)N1CCNCC1,4.68,4.446517015894604
COc1ccccc1CC(c1ccccc1F)N1CCNCC1,4.4,5.133647778731615
COc1cccc(F)c1CC(c1ccccc1)N1CCNCC1,5.07,4.135754230045845
COc1ccccc1CC(c1ccc(F)cc1)N1CCNCC1,4.8,4.829177531872592
CN1C(C(N)=O)CCC1c1ccc(OCc2ccccc2F)cc1,4.3,4.713838055950466
NC(=O)C1CCC(c2ccc(Oc3ccc(F)cc3)cc2)N1,5.3,4.8051286613705875
NC(=O)C1CCC(c2ccc(Oc3cccc(F)c3)cc2)N1,5.1,5.212148946771378
CNCc1ccc(C#N)cc1Oc1ccc(Cl)c(Cl)c1,5.88,5.948548192811355
CNCc1cc(C#N)ccc1Oc1ccc(Cl)c(Cl)c1,5.34,5.673510855565966
CNCc1cc(F)ccc1Oc1ccc(Cl)c(F)c1,5.33,4.694101316753208
CNCc1cc(F)ccc1Oc1ccc(F)c(Cl)c1,5.08,4.392280040360029
NC(=O)c1cccc(OC2CC3CCC(C2)N3Cc2cccnc2)c1,8.46,7.791640874943818
NC(=O)c1ccnc(OC2CC3CCC(C2)N3Cc2ccccc2)c1,6.0,6.71007821437093
NC(=O)c1cncc(OC2CC3CCC(C2)N3Cc2ccccc2)c1,5.82,7.755218832425167
NC(=O)c1cccc(OC2CC3CCC(C2)N3Cc2ccncc2)c1,8.82,8.239980281638815
NC(=O)c1ccc(OC2CC3CCC(C2)N3Cc2ccccc2)nc1,5.89,5.803196826028309
NC(=O)c1cccc(OC2CC3CCC(C2)N3Cc2ccccc2)n1,6.0,5.855496090402537
NC(=O)c1cc(OC2CC3CCC(C2)N3Cc2ccccc2)ccn1,5.8,7.16078298577444
NC(=O)c1cccc(OC2CC3CCC(C2)N3Cc2ccccn2)c1,8.72,8.059811886155911
NC(=O)c1cccc(OC2CC3CCC(C2)N3Cc2ccccc2)c1,6.21,8.242987406796978
NC(=O)c1ccccc1OC1CC2CCC(C1)N2Cc1ccccc1,6.47,6.059844882869886
NC(=O)c1ccc(OC2CC3CCC(C2)N3Cc2ccccc2)cc1,6.17,6.955980802253066
NC(=O)c1cccc(OC2CC3CCC(C2)N3CC2CC2)c1,8.14,7.52374783356225
N#Cc1ccccc1Oc1ccc(C2CCC(C(N)=O)N2)cc1,5.4,5.773570940190611
Cc1ccc(CN2C3CCC2CC(Oc2cccc(C(N)=O)c2)C3)o1,8.55,7.6373262529399115
NC(=O)C1CCC(c2cccc(Oc3ccccc3)c2)N1,4.2,4.6299892614356075
NC(=O)C1CCC(c2ccc(Oc3ccccc3)cc2)N1,4.9,4.7682301851642235
NC(=O)c1cccc(OC2CC3CCC(C2)N3Cc2cccs2)c1,9.37,7.810762010996004
NC(=O)c1cccc(CC2CC3CCC(C2)N3Cc2ccccc2)c1,6.21,6.039022292903325
NC(=O)c1cncc(OC2CC3CCC(C2)N3Cc2ccccc2)n1,4.82,6.364382730765668
CNCc1cc(F)ccc1Oc1ccc(Cl)cc1,5.13,4.658061397772392
O=C1N(CCN2CCC(C(F)(F)F)CC2)CCN1c1cccc(O)c1,4.8,5.217025092604273
CNCc1ccc(Cl)cc1Oc1ccc(F)c(C)c1,5.52,5.062017609860817
CC(c1ccncc1)N1C2CCC1CC(Oc1cccc(C(N)=O)c1)C2,8.43,7.839965521169208
CNCc1cc(F)ccc1Oc1ccc(C)c(C)c1,4.7,4.0198671806451065
Cc1cccc(CN2C3CCC2CC(Oc2cccc(C(N)=O)c2)C3)c1,9.28,8.469501856479626
Cc1cc(OC2CC3CCC(C2)N3Cc2ccccc2)cc(C(N)=O)c1,6.18,7.544167084846381
Cc1cc(C(N)=O)ccc1OC1CC2CCC(C1)N2Cc1ccccc1,6.0,7.383530630883702
Cc1ccccc1CN1C2CCC1CC(Oc1cccc(C(N)=O)c1)C2,9.21,8.040684414641019
Cc1c(OC2CC3CCC(C2)N3Cc2ccccc2)cccc1C(N)=O,5.96,6.507760201722295
Cc1ccc(CN2C3CCC2CC(Oc2cccc(C(N)=O)c2)C3)cc1,9.85,9.027728782322733
CNCc1cc(C(F)(F)F)ccc1Oc1ccc(C)cc1,4.98,5.310963894577683
NC(=O)c1ccc(OC2CC3CCC(C2)N3Cc2ccccc2)c(F)c1,5.85,7.165172456090892
NC(=O)c1cc(F)cc(OC2CC3CCC(C2)N3Cc2ccccc2)c1,6.17,7.583986262883967
CNCc1ccc(Cl)cc1Oc1ccc(C)cc1,5.79,5.7777570787159975
CC(Oc1ccc(C2CCC(C(N)=O)N2)cc1)c1ccccc1,5.4,5.305517755929123
NC(=O)C1CCC(c2ccc(OCc3ccc(F)cc3)cc2)N1,5.1,5.3138326015047985
NC(=O)C1CCC(c2ccc(OCc3cccc(F)c3)cc2)N1,5.5,5.4205137257044544
NC(=O)C1CCC(c2ccc(OCc3ccccc3F)cc2)N1,5.1,5.190405422657295
NC(=O)C1CCC(c2ccc(OCc3ccccc3)cc2)N1,5.1,4.933269959432312
NC(=O)C1CCC(c2cccc(OCc3ccccc3)c2)N1,4.6,4.646778095119143
CNCc1ccc(Cl)cc1Oc1cccc(Cl)c1,5.68,5.021765539122553
CNCc1ccccc1Oc1ccc(Cl)c(Cl)c1,5.41,5.398571846026714
CNCc1ccc(Cl)cc1Oc1ccc(Cl)cc1,6.19,5.047973040297995
CNCc1cc(Cl)ccc1Oc1ccc(Cl)cc1,5.32,4.601752223643944
CC(c1ccccc1)N1C2CCC1CC(Oc1cccc(C(N)=O)c1)C2,8.22,8.074388949585614
CNCc1ccc(Cl)cc1Oc1ccc(C)c(C)c1,5.76,5.1323521362840685
CNCc1cc(Cl)ccc1Oc1ccc(C)c(C)c1,5.28,4.686131319630017
FC(F)(F)Oc1ccccc1CC(c1ccccc1)N1CCNCC1,4.96,5.0231045886313686
Cc1ccc(CN2C3CCC2CC(Oc2cccc(C(N)=O)c2)C3)s1,8.085,7.724577766732109
CNCc1ccc(Cl)cc1Oc1ccc(Cl)c(F)c1,5.91,5.646537493714759
CNCc1cc(F)ccc1Oc1ccc(Cl)c(Cl)c1,5.25,5.198185643200575
CNCc1ccc(F)cc1Oc1ccc(Cl)c(Cl)c1,5.52,6.054770897670137
CNCc1ccc(Cl)cc1Oc1ccc(F)c(Cl)c1,5.68,5.34471621732158
CNC(=O)C1CCC(c2ccc(OCc3ccccc3F)cc2)N1,4.6,4.929610194537156
NC(=O)c1cccc(OC2CC3CCC(C2)N3CC2CCCCC2)c1,7.199999999999999,7.877581235377591
NC(=O)C1CCCC(c2ccc(OCc3cccc(F)c3)cc2)N1,5.0,5.4719553771303096
CNC(C)c1cc(F)ccc1Oc1ccc(Cl)cc1,5.28,4.652783712442862
CCC(CC)CN=c1c(C(N)=O)c[nH]c2ccc(C#N)cc12,5.64,5.416760077483688
CCOc1ccccc1CC(c1ccccc1)N1CCNCC1,5.16,4.896976707678746
NC(=O)C1CCC(c2ccc(OCc3ccccc3F)cn2)N1,4.8,4.47052275220452
N#Cc1ccc(COc2ccc(C3CCC(C(N)=O)N3)cc2)cc1,5.1,5.947828889483316
N#Cc1ccccc1COc1ccc(C2CCC(C(N)=O)N2)cc1,4.8,5.653351520734474
N#Cc1cccc(COc2ccc(C3CCC(C(N)=O)N3)cc2)c1,4.9,5.091469021609298
NC(=O)C1CCC(c2ccc(OCc3ccccc3F)cc2F)N1,4.9,4.740171816911434
CNCc1cc(C(N)=O)ccc1Oc1ccc(Cl)c(Cl)c1,5.26,6.690674765283473
Brc1cncc(COCC2(c3ccccc3)CCNCC2)c1,4.82,4.83827964118307
NC(=O)c1cccc(SC2CC3CCC(C2)N3Cc2ccccc2)c1,5.96,6.401677955122526
c1ccc(C(Cc2ccccc2OC2CC2)N2CCNCC2)cc1,5.19,4.7079159496522776
CNCc1ccc(OC)cc1Oc1ccc(Cl)c(Cl)c1,6.16,5.712958578577134
NC(=O)c1cccc(NC2CC3CCC(C2)N3Cc2ccccc2)c1,5.96,6.541662549586342
NC(=O)c1cccc(OC2CC3CCC(C2)N3C2(c3ccccc3)CC2)c1,8.32,7.0441199226250335
Cc1ccc(C(C)N2C3CCC2CC(Oc2cccc(C(N)=O)c2)C3)cn1,8.52,8.234568062610627
CC(C)Oc1ccccc1CC(c1ccccc1)N1CCNCC1,5.2,4.592000689942962
FC(F)Oc1ccccc1CC(c1ccccc1)N1CCNCC1,4.9,4.556191586789279
N#Cc1cc(C2CCC(C(N)=O)N2)ccc1OCc1ccccc1F,4.8,5.862255321118796
O=C(Nc1ccc(Cl)cc1)N1CCN(CC2CCCN(C3CC3)C2)CC1,4.85,4.901908245643903
O=C(Nc1cccc(Cl)c1)N1CCN(CC2CCCN(C3CC3)C2)CC1,4.55,5.580599955039015
CNCc1ccc(Cl)cc1Oc1ccc(C)c(Cl)c1,5.97,5.479375790893342
CNCc1ccc(Cl)cc1Oc1ccc(Cl)c(C)c1,5.75,5.279807029302549
NC(=O)C1CSCC(c2ccc(OCc3cccc(F)c3)cc2)N1,4.6,4.863343184423022
CCc1cc(Oc2ccc(F)cc2CNC)ccc1Cl,5.34,5.13482583701371
CC(C)(C)CCN1CCC(CNC(=O)c2cccc(Cl)c2)CC1,5.32,6.087305740787795
CNC(=O)c1ccc(-c2ccc3c(c2)CCN(CCN2CCCC2)C3=O)cc1,4.54,5.062785022037326
CNC(C)c1ccc(Cl)cc1Oc1ccc(C)cc1,5.43,6.130412787792776
Cc1cc2c(s1)=Nc1ccccc1NC=2N1CCN(C)CC1,6.64,3.1195600153323704
CC(C)(c1ccccc1)N1C2CCC1CC(Oc1cccc(C(N)=O)c1)C2,8.33,6.912784138530259
CNCc1ccc(C(F)(F)F)cc1Oc1ccc(Cl)cc1,5.29,5.393524900233646
Cc1ccc(N2CCN(CCN3Cc4ccccc4C3)C2=O)cn1,4.5,5.18948492018376
NC(=O)c1cccc(OC2CC3CCC(C2)N3CCc2ccccc2)c1,9.42,9.345922449687384
NC(=O)c1cccc(OC2CC3CCC(C2)N3C2CCCc3ccccc32)c1,9.02,6.308407952148898
CN1CCCC(CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,5.8,5.408356320805133
CNCc1cc(F)c(OC)cc1Oc1ccc(Cl)c(Cl)c1,5.67,5.148672745548256
N#Cc1cccc(N2CCN(CCN3Cc4ccccc4C3)C2=O)c1,5.5,5.238224380401596
Cc1ccccc1C(C)N1C2CCC1CC(Oc1cccc(C(N)=O)c1)C2,8.31,7.700395190483781
NC(=O)c1cccc(OC2CC3CCC(C2)N3Cc2ccc3c(c2)OCO3)c1,9.21,9.029989692498022
Fc1ccc(C(Cc2ccccc2OC(F)F)N2CCNCC2)cc1,5.04,4.752781627546125
Fc1cccc(C(Cc2ccccc2OC(F)F)N2CCNCC2)c1,5.08,4.65551900302798
Fc1cccc(OC(F)F)c1CC(c1ccccc1)N1CCNCC1,4.98,4.1543559511790775
Fc1ccccc1C(Cc1ccccc1OC(F)F)N1CCNCC1,5.19,5.057251874405147
Cc1ccc(N2CCN(CCN3Cc4ccccc4C3)C2=O)s1,4.5,4.976987305825307
O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(CC2CCCNC2)CC1,5.8,5.022787281026295
COCC1CCCN1N1CCN(c2cccc(Cl)c2)C1=O,5.3,4.519590722790657
Cc1ccc(C(C)N2C3CCC2CC(Oc2cccc(C(N)=O)c2)C3)s1,8.675,7.3807026055774
O=C1N(CCN2CC3CCC2C3)CCN1c1cccc(Cl)c1,4.9,6.213056104514317
CNC(C)c1ccc(Cl)cc1Oc1ccc(C)c(C)c1,5.61,5.485007845360847
Cc1ccc(NC(=O)N2CCN(CC3CCCN(C4CC4)C3)CC2)cc1Cl,5.15,5.12874769584426
N#Cc1cc(N2CCN(CCN3Cc4ccccc4C3)C2=O)ccc1F,5.0,5.451366845265198
CNC(=O)c1ccc(-c2ccc3c(c2)CCN(CCN2CCCC2C)C3=O)cc1,4.77,5.553523605912615
CNCCCN1c2ccccc2CCc2ccccc21,5.86,2.84834012984786
CNC(C)c1ccccc1Oc1ccc(Cl)c(Cl)c1,5.42,5.363570240974638
c1ccc(C(Cc2cccc3c2OCC3)N2CCNCC2)cc1,4.67,3.3935087528863574
Oc1cccc(OC2CC3CCC(C2)N3Cc2ccccc2)c1,5.8,6.515269776214689
CC(C)CN(C(=O)c1cccc(Cl)c1Cl)C1CCNC1,4.7,3.040385193739251
NC(=O)c1cccc(OC2CC3CCC(C2)N3C2CCCCC2)c1,7.82,6.92088498886673
COc1ccccc1CC(c1ccccc1)N1CCNCC1,4.41,4.411083763997807
COc1c(F)cccc1CC(c1ccccc1)N1CCNCC1,4.68,4.4101369841878855
COc1ccccc1CC(c1ccccc1F)N1CCNCC1,4.4,5.090915899197802
COc1cccc(F)c1CC(c1ccccc1)N1CCNCC1,5.07,4.1348545680427495
COc1ccccc1CC(c1ccc(F)cc1)N1CCNCC1,4.8,4.8083145331255075
CN1C(C(N)=O)CCC1c1ccc(OCc2ccccc2F)cc1,4.3,4.558858469651422
NC(=O)C1CCC(c2ccc(Oc3ccc(F)cc3)cc2)N1,5.3,4.87703772696805
NC(=O)C1CCC(c2ccc(Oc3cccc(F)c3)cc2)N1,5.1,5.27568447586774
CNCc1ccc(C#N)cc1Oc1ccc(Cl)c(Cl)c1,5.88,5.907495253507847
CNCc1cc(C#N)ccc1Oc1ccc(Cl)c(Cl)c1,5.34,5.725869938740109
CNCc1cc(F)ccc1Oc1ccc(Cl)c(F)c1,5.33,4.641749033999128
CNCc1cc(F)ccc1Oc1ccc(F)c(Cl)c1,5.08,4.319374130257369
NC(=O)c1cccc(OC2CC3CCC(C2)N3Cc2cccnc2)c1,8.46,7.748120362334578
NC(=O)c1ccnc(OC2CC3CCC(C2)N3Cc2ccccc2)c1,6.0,6.772385628454683
NC(=O)c1cncc(OC2CC3CCC(C2)N3Cc2ccccc2)c1,5.82,7.618354883790591
NC(=O)c1cccc(OC2CC3CCC(C2)N3Cc2ccncc2)c1,8.82,8.539768648588234
NC(=O)c1ccc(OC2CC3CCC(C2)N3Cc2ccccc2)nc1,5.89,5.861141678511886
NC(=O)c1cccc(OC2CC3CCC(C2)N3Cc2ccccc2)n1,6.0,5.947727339642774
NC(=O)c1cc(OC2CC3CCC(C2)N3Cc2ccccc2)ccn1,5.8,7.271274849493307
NC(=O)c1cccc(OC2CC3CCC(C2)N3Cc2ccccn2)c1,8.72,8.085113125097097
NC(=O)c1cccc(OC2CC3CCC(C2)N3Cc2ccccc2)c1,6.21,8.278456535453172
NC(=O)c1ccccc1OC1CC2CCC(C1)N2Cc1ccccc1,6.47,6.189556137068058
