Standardized_SMILES,True Values,Predictions
CC(c1ccncc1)N1C2CCC1CC(Oc1cccc(C(N)=O)c1)C2,8.43,9.080995559692383
CNCc1cc(F)ccc1Oc1ccc(C)c(C)c1,4.7,5.73396635055542
Cc1cc(OC2CC3CCC(C2)N3Cc2ccccc2)cc(C(N)=O)c1,6.18,8.969255447387695
Cc1c(OC2CC3CCC(C2)N3Cc2ccccc2)cccc1C(N)=O,5.96,8.969255447387695
Cc1cc(C(N)=O)ccc1OC1CC2CCC(C1)N2Cc1ccccc1,6.0,8.969255447387695
Cc1cccc(CN2C3CCC2CC(Oc2cccc(C(N)=O)c2)C3)c1,9.28,9.080995559692383
Cc1ccccc1CN1C2CCC1CC(Oc1cccc(C(N)=O)c1)C2,9.21,9.080995559692383
Cc1ccc(CN2C3CCC2CC(Oc2cccc(C(N)=O)c2)C3)cc1,9.85,9.080995559692383
CNCc1cc(C(F)(F)F)ccc1Oc1ccc(C)cc1,4.98,5.343183517456055
NC(=O)c1ccc(OC2CC3CCC(C2)N3Cc2ccccc2)c(F)c1,5.85,8.969255447387695
NC(=O)c1cc(F)cc(OC2CC3CCC(C2)N3Cc2ccccc2)c1,6.17,8.969255447387695
CNCc1ccc(Cl)cc1Oc1ccc(C)cc1,5.79,5.725468158721924
CC(Oc1ccc(C2CCC(C(N)=O)N2)cc1)c1ccccc1,5.4,5.532520294189453
NC(=O)C1CCC(c2ccc(OCc3ccc(F)cc3)cc2)N1,5.1,5.411574363708496
NC(=O)C1CCC(c2ccc(OCc3cccc(F)c3)cc2)N1,5.5,5.411574363708496
NC(=O)C1CCC(c2ccc(OCc3ccccc3F)cc2)N1,5.1,5.411574363708496
NC(=O)C1CCC(c2cccc(OCc3ccccc3)c2)N1,4.6,5.523314952850342
NC(=O)C1CCC(c2ccc(OCc3ccccc3)cc2)N1,5.1,5.411574363708496
CNCc1ccccc1Oc1ccc(Cl)c(Cl)c1,5.41,5.806680202484131
CNCc1ccc(Cl)cc1Oc1cccc(Cl)c1,5.68,5.898914337158203
CNCc1ccc(Cl)cc1Oc1ccc(Cl)cc1,6.19,5.725468158721924
CNCc1cc(Cl)ccc1Oc1ccc(Cl)cc1,5.32,5.577352523803711
CC(c1ccccc1)N1C2CCC1CC(Oc1cccc(C(N)=O)c1)C2,8.22,9.080995559692383
CNCc1cc(Cl)ccc1Oc1ccc(C)c(C)c1,5.28,5.73396635055542
CNCc1ccc(Cl)cc1Oc1ccc(C)c(C)c1,5.76,5.882081985473633
FC(F)(F)Oc1ccccc1CC(c1ccccc1)N1CCNCC1,4.96,5.406439304351807
Cc1ccc(CN2C3CCC2CC(Oc2cccc(C(N)=O)c2)C3)s1,8.085,9.080995559692383
CNCc1ccc(Cl)cc1Oc1ccc(Cl)c(F)c1,5.91,5.806680202484131
CNCc1ccc(F)cc1Oc1ccc(Cl)c(Cl)c1,5.52,5.806680202484131
CNCc1cc(F)ccc1Oc1ccc(Cl)c(Cl)c1,5.25,5.73396635055542
CNCc1ccc(Cl)cc1Oc1ccc(F)c(Cl)c1,5.68,5.882081985473633
CNC(=O)C1CCC(c2ccc(OCc3ccccc3F)cc2)N1,4.6,5.7081122398376465
NC(=O)c1cccc(OC2CC3CCC(C2)N3CC2CCCCC2)c1,7.199999999999999,9.080995559692383
NC(=O)C1CCCC(c2ccc(OCc3cccc(F)c3)cc2)N1,5.0,5.411574363708496
CNC(C)c1cc(F)ccc1Oc1ccc(Cl)cc1,5.28,5.5136213302612305
CCC(CC)CN=c1c(C(N)=O)c[nH]c2ccc(C#N)cc12,5.64,5.532520294189453
CCOc1ccccc1CC(c1ccccc1)N1CCNCC1,5.16,5.406439304351807
NC(=O)C1CCC(c2ccc(OCc3ccccc3F)cn2)N1,4.8,5.075808525085449
N#Cc1ccc(COc2ccc(C3CCC(C(N)=O)N3)cc2)cc1,5.1,5.411574363708496
N#Cc1ccccc1COc1ccc(C2CCC(C(N)=O)N2)cc1,4.8,5.411574363708496
N#Cc1cccc(COc2ccc(C3CCC(C(N)=O)N3)cc2)c1,4.9,5.411574363708496
NC(=O)C1CCC(c2ccc(OCc3ccccc3F)cc2F)N1,4.9,5.411574363708496
CNCc1cc(C(N)=O)ccc1Oc1ccc(Cl)c(Cl)c1,5.26,5.7081122398376465
Brc1cncc(COCC2(c3ccccc3)CCNCC2)c1,4.82,5.357913970947266
NC(=O)c1cccc(SC2CC3CCC(C2)N3Cc2ccccc2)c1,5.96,5.081287860870361
c1ccc(C(Cc2ccccc2OC2CC2)N2CCNCC2)cc1,5.19,5.406439304351807
CNCc1ccc(OC)cc1Oc1ccc(Cl)c(Cl)c1,6.16,5.806680202484131
NC(=O)c1cccc(NC2CC3CCC(C2)N3Cc2ccccc2)c1,5.96,5.377825736999512
NC(=O)c1cccc(OC2CC3CCC(C2)N3C2(c3ccccc3)CC2)c1,8.32,9.080995559692383
Cc1ccc(C(C)N2C3CCC2CC(Oc2cccc(C(N)=O)c2)C3)cn1,8.52,9.080995559692383
CC(C)Oc1ccccc1CC(c1ccccc1)N1CCNCC1,5.2,5.406439304351807
FC(F)Oc1ccccc1CC(c1ccccc1)N1CCNCC1,4.9,5.406439304351807
N#Cc1cc(C2CCC(C(N)=O)N2)ccc1OCc1ccccc1F,4.8,5.411574363708496
O=C(Nc1ccc(Cl)cc1)N1CCN(CC2CCCN(C3CC3)C2)CC1,4.85,5.495970249176025
O=C(Nc1cccc(Cl)c1)N1CCN(CC2CCCN(C3CC3)C2)CC1,4.55,5.495970249176025
CNCc1ccc(Cl)cc1Oc1ccc(C)c(Cl)c1,5.97,5.882081985473633
CNCc1ccc(Cl)cc1Oc1ccc(Cl)c(C)c1,5.75,5.806680202484131
NC(=O)C1CSCC(c2ccc(OCc3cccc(F)c3)cc2)N1,4.6,5.4106221199035645
CCc1cc(Oc2ccc(F)cc2CNC)ccc1Cl,5.34,5.73396635055542
CC(C)(C)CCN1CCC(CNC(=O)c2cccc(Cl)c2)CC1,5.32,5.700294494628906
CNC(=O)c1ccc(-c2ccc3c(c2)CCN(CCN2CCCC2)C3=O)cc1,4.54,5.864486217498779
CNC(C)c1ccc(Cl)cc1Oc1ccc(C)cc1,5.43,5.5136213302612305
Cc1cc2c(s1)=Nc1ccccc1NC=2N1CCN(C)CC1,6.64,5.671759605407715
CC(C)(c1ccccc1)N1C2CCC1CC(Oc1cccc(C(N)=O)c1)C2,8.33,9.080995559692383
CNCc1ccc(C(F)(F)F)cc1Oc1ccc(Cl)cc1,5.29,5.491299152374268
Cc1ccc(N2CCN(CCN3Cc4ccccc4C3)C2=O)cn1,4.5,5.432680130004883
NC(=O)c1cccc(OC2CC3CCC(C2)N3CCc2ccccc2)c1,9.42,9.080995559692383
NC(=O)c1cccc(OC2CC3CCC(C2)N3C2CCCc3ccccc32)c1,9.02,9.080995559692383
CN1CCCC(CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,5.8,5.495970249176025
CNCc1cc(F)c(OC)cc1Oc1ccc(Cl)c(Cl)c1,5.67,5.679308891296387
N#Cc1cccc(N2CCN(CCN3Cc4ccccc4C3)C2=O)c1,5.5,5.586331844329834
Cc1ccccc1C(C)N1C2CCC1CC(Oc1cccc(C(N)=O)c1)C2,8.31,9.080995559692383
NC(=O)c1cccc(OC2CC3CCC(C2)N3Cc2ccc3c(c2)OCO3)c1,9.21,9.080995559692383
Fc1cccc(C(Cc2ccccc2OC(F)F)N2CCNCC2)c1,5.08,5.406439304351807
Fc1ccc(C(Cc2ccccc2OC(F)F)N2CCNCC2)cc1,5.04,5.406439304351807
Fc1cccc(OC(F)F)c1CC(c1ccccc1)N1CCNCC1,4.98,5.406439304351807
Fc1ccccc1C(Cc1ccccc1OC(F)F)N1CCNCC1,5.19,5.406439304351807
Cc1ccc(N2CCN(CCN3Cc4ccccc4C3)C2=O)s1,4.5,5.699546813964844
O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(CC2CCCNC2)CC1,5.8,5.495970249176025
COCC1CCCN1N1CCN(c2cccc(Cl)c2)C1=O,5.3,5.209104537963867
Cc1ccc(C(C)N2C3CCC2CC(Oc2cccc(C(N)=O)c2)C3)s1,8.675,9.080995559692383
O=C1N(CCN2CC3CCC2C3)CCN1c1cccc(Cl)c1,4.9,5.586331844329834
CNC(C)c1ccc(Cl)cc1Oc1ccc(C)c(C)c1,5.61,5.6702351570129395
Cc1ccc(NC(=O)N2CCN(CC3CCCN(C4CC4)C3)CC2)cc1Cl,5.15,5.495970249176025
N#Cc1cc(N2CCN(CCN3Cc4ccccc4C3)C2=O)ccc1F,5.0,5.432492733001709
CNC(=O)c1ccc(-c2ccc3c(c2)CCN(CCN2CCCC2C)C3=O)cc1,4.77,6.013243675231934
CNCCCN1c2ccccc2CCc2ccccc21,5.86,5.706316947937012
CNC(C)c1ccccc1Oc1ccc(Cl)c(Cl)c1,5.42,5.6702351570129395
c1ccc(C(Cc2cccc3c2OCC3)N2CCNCC2)cc1,4.67,5.2746806144714355
Oc1cccc(OC2CC3CCC(C2)N3Cc2ccccc2)c1,5.8,8.94744873046875
CC(C)CN(C(=O)c1cccc(Cl)c1Cl)C1CCNC1,4.7,5.316510200500488
NC(=O)c1cccc(OC2CC3CCC(C2)N3C2CCCCC2)c1,7.82,8.463824272155762
COc1ccccc1CC(c1ccccc1)N1CCNCC1,4.41,5.39600944519043
COc1c(F)cccc1CC(c1ccccc1)N1CCNCC1,4.68,5.254822731018066
COc1ccccc1CC(c1ccccc1F)N1CCNCC1,4.4,5.254822731018066
COc1ccccc1CC(c1ccc(F)cc1)N1CCNCC1,4.8,5.383151531219482
COc1cccc(F)c1CC(c1ccccc1)N1CCNCC1,5.07,5.216091156005859
CN1C(C(N)=O)CCC1c1ccc(OCc2ccccc2F)cc1,4.3,5.121087551116943
NC(=O)C1CCC(c2ccc(Oc3ccc(F)cc3)cc2)N1,5.3,5.306535720825195
NC(=O)C1CCC(c2ccc(Oc3cccc(F)c3)cc2)N1,5.1,5.598231792449951
CNCc1cc(C#N)ccc1Oc1ccc(Cl)c(Cl)c1,5.34,5.8351593017578125
CNCc1ccc(C#N)cc1Oc1ccc(Cl)c(Cl)c1,5.88,5.963362216949463
CNCc1cc(F)ccc1Oc1ccc(Cl)c(F)c1,5.33,5.7979655265808105
CNCc1cc(F)ccc1Oc1ccc(F)c(Cl)c1,5.08,5.7979655265808105
NC(=O)c1cncc(OC2CC3CCC(C2)N3Cc2ccccc2)c1,5.82,8.674906730651855
NC(=O)c1cc(OC2CC3CCC(C2)N3Cc2ccccc2)ccn1,5.8,8.766829490661621
NC(=O)c1cccc(OC2CC3CCC(C2)N3Cc2cccnc2)c1,8.46,8.94744873046875
NC(=O)c1ccnc(OC2CC3CCC(C2)N3Cc2ccccc2)c1,6.0,8.674906730651855
NC(=O)c1cccc(OC2CC3CCC(C2)N3Cc2ccccc2)n1,6.0,8.674906730651855
NC(=O)c1cccc(OC2CC3CCC(C2)N3Cc2ccccn2)c1,8.72,8.463824272155762
NC(=O)c1ccc(OC2CC3CCC(C2)N3Cc2ccccc2)nc1,5.89,8.674906730651855
NC(=O)c1cccc(OC2CC3CCC(C2)N3Cc2ccncc2)c1,8.82,8.463824272155762
NC(=O)c1cccc(OC2CC3CCC(C2)N3Cc2ccccc2)c1,6.21,8.94744873046875
NC(=O)c1ccc(OC2CC3CCC(C2)N3Cc2ccccc2)cc1,6.17,8.674906730651855
NC(=O)c1ccccc1OC1CC2CCC(C1)N2Cc1ccccc1,6.47,8.674906730651855
NC(=O)c1cccc(OC2CC3CCC(C2)N3CC2CC2)c1,8.14,8.463824272155762
N#Cc1ccccc1Oc1ccc(C2CCC(C(N)=O)N2)cc1,5.4,5.4857330322265625
Cc1ccc(CN2C3CCC2CC(Oc2cccc(C(N)=O)c2)C3)o1,8.55,8.174318313598633
NC(=O)C1CCC(c2ccc(Oc3ccccc3)cc2)N1,4.9,5.591935157775879
NC(=O)C1CCC(c2cccc(Oc3ccccc3)c2)N1,4.2,5.543606281280518
NC(=O)c1cccc(OC2CC3CCC(C2)N3Cc2cccs2)c1,9.37,8.598876953125
NC(=O)c1cccc(CC2CC3CCC(C2)N3Cc2ccccc2)c1,6.21,5.311287879943848
NC(=O)c1cncc(OC2CC3CCC(C2)N3Cc2ccccc2)n1,4.82,8.674906730651855
CNCc1cc(F)ccc1Oc1ccc(Cl)cc1,5.13,5.74636697769165
O=C1N(CCN2CCC(C(F)(F)F)CC2)CCN1c1cccc(O)c1,4.8,5.529729843139648
CNCc1ccc(Cl)cc1Oc1ccc(F)c(C)c1,5.52,5.926168441772461
CC(c1ccncc1)N1C2CCC1CC(Oc1cccc(C(N)=O)c1)C2,8.43,8.174318313598633
CNCc1cc(F)ccc1Oc1ccc(C)c(C)c1,4.7,5.7979655265808105
Cc1cc(OC2CC3CCC(C2)N3Cc2ccccc2)cc(C(N)=O)c1,6.18,8.872296333312988
Cc1c(OC2CC3CCC(C2)N3Cc2ccccc2)cccc1C(N)=O,5.96,8.872296333312988
Cc1cc(C(N)=O)ccc1OC1CC2CCC(C1)N2Cc1ccccc1,6.0,8.872296333312988
Cc1cccc(CN2C3CCC2CC(Oc2cccc(C(N)=O)c2)C3)c1,9.28,8.872296333312988
Cc1ccccc1CN1C2CCC1CC(Oc1cccc(C(N)=O)c1)C2,9.21,8.21304988861084
Cc1ccc(CN2C3CCC2CC(Oc2cccc(C(N)=O)c2)C3)cc1,9.85,8.174318313598633
CNCc1cc(C(F)(F)F)ccc1Oc1ccc(C)cc1,4.98,5.4376397132873535
NC(=O)c1ccc(OC2CC3CCC(C2)N3Cc2ccccc2)c(F)c1,5.85,8.24046516418457
NC(=O)c1cc(F)cc(OC2CC3CCC(C2)N3Cc2ccccc2)c1,6.17,8.368793487548828
CNCc1ccc(Cl)cc1Oc1ccc(C)cc1,5.79,5.874331951141357
CC(Oc1ccc(C2CCC(C(N)=O)N2)cc1)c1ccccc1,5.4,5.2235426902771
NC(=O)C1CCC(c2ccc(OCc3ccc(F)cc3)cc2)N1,5.1,5.306535720825195
NC(=O)C1CCC(c2ccc(OCc3cccc(F)c3)cc2)N1,5.5,5.496903896331787
NC(=O)C1CCC(c2ccc(OCc3ccccc3F)cc2)N1,5.1,5.216938495635986
NC(=O)C1CCC(c2cccc(OCc3ccccc3)c2)N1,4.6,6.075559616088867
NC(=O)C1CCC(c2ccc(OCc3ccccc3)cc2)N1,5.1,5.803018093109131
CNCc1ccccc1Oc1ccc(Cl)c(Cl)c1,5.41,5.963362216949463
CNCc1ccc(Cl)cc1Oc1cccc(Cl)c1,5.68,5.925930500030518
CNCc1ccc(Cl)cc1Oc1ccc(Cl)cc1,6.19,5.874331951141357
CNCc1cc(Cl)ccc1Oc1ccc(Cl)cc1,5.32,5.746129035949707
CC(c1ccccc1)N1C2CCC1CC(Oc1cccc(C(N)=O)c1)C2,8.22,8.174318313598633
CNCc1cc(Cl)ccc1Oc1ccc(C)c(C)c1,5.28,5.797727584838867
CNCc1ccc(Cl)cc1Oc1ccc(C)c(C)c1,5.76,5.925930500030518
FC(F)(F)Oc1ccccc1CC(c1ccccc1)N1CCNCC1,4.96,5.34130859375
Cc1ccc(CN2C3CCC2CC(Oc2cccc(C(N)=O)c2)C3)s1,8.085,8.309370994567871
CNCc1ccc(Cl)cc1Oc1ccc(Cl)c(F)c1,5.91,5.926168441772461
CNCc1ccc(F)cc1Oc1ccc(Cl)c(Cl)c1,5.52,5.926168441772461
CNCc1cc(F)ccc1Oc1ccc(Cl)c(Cl)c1,5.25,5.7979655265808105
CNCc1ccc(Cl)cc1Oc1ccc(F)c(Cl)c1,5.68,5.926168441772461
CNC(=O)C1CCC(c2ccc(OCc3ccccc3F)cc2)N1,4.6,5.498097896575928
NC(=O)c1cccc(OC2CC3CCC(C2)N3CC2CCCCC2)c1,7.199999999999999,8.463824272155762
NC(=O)C1CCCC(c2ccc(OCc3cccc(F)c3)cc2)N1,5.0,5.496903896331787
CNC(C)c1cc(F)ccc1Oc1ccc(Cl)cc1,5.28,5.652888774871826
CCC(CC)CN=c1c(C(N)=O)c[nH]c2ccc(C#N)cc12,5.64,5.483177661895752
CCOc1ccccc1CC(c1ccccc1)N1CCNCC1,5.16,5.39600944519043
NC(=O)C1CCC(c2ccc(OCc3ccccc3F)cn2)N1,4.8,5.106743812561035
N#Cc1ccc(COc2ccc(C3CCC(C(N)=O)N3)cc2)cc1,5.1,5.319393634796143
N#Cc1ccccc1COc1ccc(C2CCC(C(N)=O)N2)cc1,4.8,5.35812520980835
N#Cc1cccc(COc2ccc(C3CCC(C(N)=O)N3)cc2)c1,4.9,5.803018093109131
NC(=O)C1CCC(c2ccc(OCc3ccccc3F)cc2F)N1,4.9,5.216938495635986
CNCc1cc(C(N)=O)ccc1Oc1ccc(Cl)c(Cl)c1,5.26,5.791693687438965
Brc1cncc(COCC2(c3ccccc3)CCNCC2)c1,4.82,4.951106071472168
NC(=O)c1cccc(SC2CC3CCC(C2)N3Cc2ccccc2)c1,5.96,5.311287879943848
c1ccc(C(Cc2ccccc2OC2CC2)N2CCNCC2)cc1,5.19,5.34130859375
CNCc1ccc(OC)cc1Oc1ccc(Cl)c(Cl)c1,6.16,5.963362216949463
NC(=O)c1cccc(NC2CC3CCC(C2)N3Cc2ccccc2)c1,5.96,5.858728885650635
NC(=O)c1cccc(OC2CC3CCC(C2)N3C2(c3ccccc3)CC2)c1,8.32,8.384384155273438
Cc1ccc(C(C)N2C3CCC2CC(Oc2cccc(C(N)=O)c2)C3)cn1,8.52,8.174318313598633
CC(C)Oc1ccccc1CC(c1ccccc1)N1CCNCC1,5.2,5.39600944519043
FC(F)Oc1ccccc1CC(c1ccccc1)N1CCNCC1,4.9,5.34130859375
N#Cc1cc(C2CCC(C(N)=O)N2)ccc1OCc1ccccc1F,4.8,5.216938495635986
O=C(Nc1ccc(Cl)cc1)N1CCN(CC2CCCN(C3CC3)C2)CC1,4.85,5.11057186126709
O=C(Nc1cccc(Cl)c1)N1CCN(CC2CCCN(C3CC3)C2)CC1,4.55,5.2694525718688965
CNCc1ccc(Cl)cc1Oc1ccc(C)c(Cl)c1,5.97,5.925930500030518
CNCc1ccc(Cl)cc1Oc1ccc(Cl)c(C)c1,5.75,5.925930500030518
NC(=O)C1CSCC(c2ccc(OCc3cccc(F)c3)cc2)N1,4.6,5.631957054138184
CCc1cc(Oc2ccc(F)cc2CNC)ccc1Cl,5.34,5.7979655265808105
CC(C)(C)CCN1CCC(CNC(=O)c2cccc(Cl)c2)CC1,5.32,5.718051433563232
CNC(=O)c1ccc(-c2ccc3c(c2)CCN(CCN2CCCC2)C3=O)cc1,4.54,5.234995365142822
CNC(C)c1ccc(Cl)cc1Oc1ccc(C)cc1,5.43,5.780853748321533
Cc1cc2c(s1)=Nc1ccccc1NC=2N1CCN(C)CC1,6.64,5.585298538208008
CC(C)(c1ccccc1)N1C2CCC1CC(Oc1cccc(C(N)=O)c1)C2,8.33,8.174318313598633
CNCc1ccc(C(F)(F)F)cc1Oc1ccc(Cl)cc1,5.29,5.590569972991943
Cc1ccc(N2CCN(CCN3Cc4ccccc4C3)C2=O)cn1,4.5,5.310213565826416
NC(=O)c1cccc(OC2CC3CCC(C2)N3CCc2ccccc2)c1,9.42,8.94744873046875
NC(=O)c1cccc(OC2CC3CCC(C2)N3C2CCCc3ccccc32)c1,9.02,8.463824272155762
CN1CCCC(CN2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,5.8,5.288133144378662
CNCc1cc(F)c(OC)cc1Oc1ccc(Cl)c(Cl)c1,5.67,5.926168441772461
N#Cc1cccc(N2CCN(CCN3Cc4ccccc4C3)C2=O)c1,5.5,5.633852481842041
Cc1ccccc1C(C)N1C2CCC1CC(Oc1cccc(C(N)=O)c1)C2,8.31,8.174318313598633
NC(=O)c1cccc(OC2CC3CCC(C2)N3Cc2ccc3c(c2)OCO3)c1,9.21,8.489118576049805
Fc1cccc(C(Cc2ccccc2OC(F)F)N2CCNCC2)c1,5.08,5.328450679779053
Fc1ccc(C(Cc2ccccc2OC(F)F)N2CCNCC2)cc1,5.04,5.328450679779053
Fc1cccc(OC(F)F)c1CC(c1ccccc1)N1CCNCC1,4.98,5.16139030456543
Fc1ccccc1C(Cc1ccccc1OC(F)F)N1CCNCC1,5.19,5.200121879577637
Cc1ccc(N2CCN(CCN3Cc4ccccc4C3)C2=O)s1,4.5,5.5459065437316895
O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(CC2CCCNC2)CC1,5.8,5.383984088897705
COCC1CCCN1N1CCN(c2cccc(Cl)c2)C1=O,5.3,5.2235426902771
Cc1ccc(C(C)N2C3CCC2CC(Oc2cccc(C(N)=O)c2)C3)s1,8.675,8.309370994567871
O=C1N(CCN2CC3CCC2C3)CCN1c1cccc(Cl)c1,4.9,5.503669261932373
CNC(C)c1ccc(Cl)cc1Oc1ccc(C)c(C)c1,5.61,5.789738178253174
Cc1ccc(NC(=O)N2CCN(CC3CCCN(C4CC4)C3)CC2)cc1Cl,5.15,5.097651958465576
N#Cc1cc(N2CCN(CCN3Cc4ccccc4C3)C2=O)ccc1F,5.0,5.2913618087768555
CNC(=O)c1ccc(-c2ccc3c(c2)CCN(CCN2CCCC2C)C3=O)cc1,4.77,5.234995365142822
CNCCCN1c2ccccc2CCc2ccccc21,5.86,5.8494768142700195
CNC(C)c1ccccc1Oc1ccc(Cl)c(Cl)c1,5.42,5.827169895172119
c1ccc(C(Cc2cccc3c2OCC3)N2CCNCC2)cc1,4.67,5.4036641120910645
Oc1cccc(OC2CC3CCC(C2)N3Cc2ccccc2)c1,5.8,7.703367710113525
CC(C)CN(C(=O)c1cccc(Cl)c1Cl)C1CCNC1,4.7,5.513568878173828
NC(=O)c1cccc(OC2CC3CCC(C2)N3C2CCCCC2)c1,7.82,7.9495463371276855
COc1ccccc1CC(c1ccccc1)N1CCNCC1,4.41,5.4036641120910645
COc1c(F)cccc1CC(c1ccccc1)N1CCNCC1,4.68,5.4036641120910645
COc1ccccc1CC(c1ccccc1F)N1CCNCC1,4.4,5.4036641120910645
COc1ccccc1CC(c1ccc(F)cc1)N1CCNCC1,4.8,5.4036641120910645
COc1cccc(F)c1CC(c1ccccc1)N1CCNCC1,5.07,5.4036641120910645
CN1C(C(N)=O)CCC1c1ccc(OCc2ccccc2F)cc1,4.3,5.157829761505127
NC(=O)C1CCC(c2ccc(Oc3ccc(F)cc3)cc2)N1,5.3,5.491954326629639
NC(=O)C1CCC(c2ccc(Oc3cccc(F)c3)cc2)N1,5.1,5.6681599617004395
CNCc1cc(C#N)ccc1Oc1ccc(Cl)c(Cl)c1,5.34,5.9209370613098145
CNCc1ccc(C#N)cc1Oc1ccc(Cl)c(Cl)c1,5.88,5.9209370613098145
CNCc1cc(F)ccc1Oc1ccc(Cl)c(F)c1,5.33,5.9209370613098145
CNCc1cc(F)ccc1Oc1ccc(F)c(Cl)c1,5.08,5.9209370613098145
NC(=O)c1cncc(OC2CC3CCC(C2)N3Cc2ccccc2)c1,5.82,7.899693965911865
NC(=O)c1cc(OC2CC3CCC(C2)N3Cc2ccccc2)ccn1,5.8,7.619238376617432
NC(=O)c1cccc(OC2CC3CCC(C2)N3Cc2cccnc2)c1,8.46,7.899693965911865
NC(=O)c1ccnc(OC2CC3CCC(C2)N3Cc2ccccc2)c1,6.0,7.619238376617432
NC(=O)c1cccc(OC2CC3CCC(C2)N3Cc2ccccc2)n1,6.0,7.619238376617432
NC(=O)c1cccc(OC2CC3CCC(C2)N3Cc2ccccn2)c1,8.72,7.9495463371276855
NC(=O)c1ccc(OC2CC3CCC(C2)N3Cc2ccccc2)nc1,5.89,7.569386005401611
NC(=O)c1cccc(OC2CC3CCC(C2)N3Cc2ccncc2)c1,8.82,7.9495463371276855
NC(=O)c1cccc(OC2CC3CCC(C2)N3Cc2ccccc2)c1,6.21,7.9495463371276855
NC(=O)c1ccc(OC2CC3CCC(C2)N3Cc2ccccc2)cc1,6.17,7.619238376617432
